xlat,xlong,qrain_avg_150.0,rainc_avg,rho_avg_150.0,wsp_avg_150.0
54.726963,4.939789,0.0000051198,0E-8,1.2244889212,10.4099236508
52.702705,5.166595,0.0000050961,0E-8,1.2227460441,8.6569554322
55.825596,5.261841,0.0000055608,0E-8,1.2256667013,10.6076866864
53.320221,4.613037,0.0000050604,0E-8,1.2231727880,10.0559914122
53.474480,5.504333,0.0000050782,0E-8,1.2237891010,9.6673616019
53.603092,6.126953,0.0000051970,0E-8,1.2241811107,9.8941628752
57.231758,5.731049,0.0000060685,0E-8,1.2272245591,11.0069497688
53.694279,6.248077,0.0000050377,0E-8,1.2242722065,9.9893690928
53.655769,6.488098,0.0000051653,0E-8,1.2244228815,9.8945080485
53.885563,6.630127,0.0000052124,0E-8,1.2244490079,10.0907887034
52.930103,6.352173,0.0000051078,0E-8,1.2221313375,8.5018130390
56.537319,4.493683,0.0000057444,0E-8,1.2263571110,10.7351561075
54.593330,5.351776,0.0000050796,0E-8,1.2243352219,10.3739319923
55.711361,5.581482,0.0000054885,0E-8,1.2255187105,10.5885400203
55.937714,6.069672,0.0000055823,0E-8,1.2256999465,10.6247687334
57.470173,5.216858,0.0000065149,0E-8,1.2274284085,11.0124014007
57.037209,6.531189,0.0000059409,0E-8,1.2270003500,10.9440059199
57.145248,4.182495,0.0000062664,0E-8,1.2269152446,10.8450964744
57.256481,6.535461,0.0000062234,0E-8,1.2273046499,11.0341668484
53.714394,4.052399,0.0000050410,0E-8,1.2234450573,10.2434557304
57.280098,4.501770,0.0000062487,0E-8,1.2270957995,10.8968692028
57.224030,5.226349,0.0000062800,0E-8,1.2271630600,10.9508359443
56.047092,4.914154,0.0000055808,0E-8,1.2258878360,10.6429137215
55.789131,4.780884,0.0000055300,0E-8,1.2256443440,10.6058357123
57.059647,5.619415,0.0000059986,0E-8,1.2270153210,10.9378768318
57.135994,5.146637,0.0000061835,0E-8,1.2270603109,10.9177781367
56.551414,5.038757,0.0000056583,0E-8,1.2263918077,10.7496168065
54.285126,6.034149,0.0000052266,0E-8,1.2241931415,10.2832937919
54.065002,5.657074,0.0000052177,0E-8,1.2239923458,10.2395888039
52.598614,5.961945,0.0000048659,0E-8,1.2228903638,8.3720481443
53.296917,4.664734,0.0000049691,0E-8,1.2231910043,10.0303538157
52.812687,5.873077,0.0000050992,0E-8,1.2233210689,8.6227264879
54.274200,6.272156,0.0000051650,0E-8,1.2242597307,10.2750403875
54.544739,5.077576,0.0000053516,0E-8,1.2242938178,10.3719263139
56.232426,4.819214,0.0000055337,0E-8,1.2260564838,10.6759706774
57.279484,4.857483,0.0000062371,0E-8,1.2271621948,10.9344178974
53.749321,4.791321,0.0000051771,0E-8,1.2235473838,10.1939705125
56.860214,4.057587,0.0000058965,0E-8,1.2266162696,10.7791770706
56.277794,5.055634,0.0000057184,0E-8,1.2261107252,10.6864400393
56.393272,6.317444,0.0000056652,0E-8,1.2262004017,10.7345549537
54.845367,6.585175,0.0000053217,0E-8,1.2247008607,10.3933326752
53.005280,6.246002,0.0000050401,0E-8,1.2233816990,8.5930418496
55.728352,5.821747,0.0000055706,0E-8,1.2255084424,10.5821365417
52.836052,4.771393,0.0000052629,0E-8,1.2225177362,9.1865471516
53.516510,4.984711,0.0000052087,0E-8,1.2235190121,10.0845985569
52.729847,5.160645,0.0000050795,0E-8,1.2226978636,8.7120517279
56.766815,6.587616,0.0000058169,0E-8,1.2266684802,10.8355104827
57.191650,4.423553,0.0000062252,0E-8,1.2270016069,10.8778295560
52.991180,4.643921,0.0000050950,0E-8,1.2228292040,9.7856477378
55.260269,4.038208,0.0000052936,0E-8,1.2251104500,10.5359273265
53.226974,6.662415,0.0000052086,0E-8,1.2246097897,8.4933431799
54.484936,5.376099,0.0000052292,0E-8,1.2242324490,10.3547932386
55.044666,4.431213,0.0000053506,0E-8,1.2248684371,10.4764508967
55.107334,6.389008,0.0000053732,0E-8,1.2249050202,10.4470185228
53.858116,4.438049,0.0000049826,0E-8,1.2235968300,10.2431783333
56.877457,5.762054,0.0000058253,0E-8,1.2267927081,10.8790594054
53.087582,4.805481,0.0000051899,0E-8,1.2227269876,9.3808828434
56.498100,4.005127,0.0000056489,0E-8,1.2262699611,10.7166023672
56.857101,6.719147,0.0000058301,0E-8,1.2267889921,10.8542107159
56.837265,4.114075,0.0000059144,0E-8,1.2266045947,10.7768161731
53.021030,5.004425,0.0000051175,0E-8,1.2229846698,9.5653505003
53.069866,5.269196,0.0000050733,0E-8,1.2231341003,9.6138572825
55.498249,5.677917,0.0000052771,0E-8,1.2253056653,10.5458375832
55.998352,6.154816,0.0000056747,0E-8,1.2257640940,10.6335911630
53.952171,5.259583,0.0000050540,0E-8,1.2238176349,10.2235462422
54.264572,5.377991,0.0000050982,0E-8,1.2240507681,10.3086669310
52.770107,6.428619,0.0000047296,0E-8,1.2221800217,8.5046013623
57.437199,4.052032,0.0000063258,0E-8,1.2271395560,10.8844372270
57.179993,4.629364,0.0000061482,0E-8,1.2270227597,10.8921397669
55.236031,5.108246,0.0000053722,0E-8,1.2250670126,10.5075502269
53.521538,4.379517,0.0000051642,0E-8,1.2232466271,10.1672512770
54.887165,6.385712,0.0000053359,0E-8,1.2246913731,10.4099124430
54.936085,5.897003,0.0000052777,0E-8,1.2246986133,10.4212507185
55.484768,4.417480,0.0000053127,0E-8,1.2253530323,10.5644831402
55.453880,4.376648,0.0000052444,0E-8,1.2253201692,10.5614686381
52.685352,4.623383,0.0000051701,0E-8,1.2220233165,9.4789694369
55.771999,6.056366,0.0000053830,0E-8,1.2255415031,10.5900783188
55.795963,5.611237,0.0000056018,0E-8,1.2255933591,10.5980238756
56.218735,5.761841,0.0000056892,0E-8,1.2260070471,10.6897544659
55.749870,4.986206,0.0000055653,0E-8,1.2256090103,10.5983157960
54.185299,5.065735,0.0000050486,0E-8,1.2239610531,10.2998130421
55.025959,6.405518,0.0000053726,0E-8,1.2248272036,10.4348613552
55.785122,4.046875,0.0000052567,0E-8,1.2256105021,10.6178870252
54.516518,6.602142,0.0000051318,0E-8,1.2244746599,10.3230252600
54.993603,5.548828,0.0000052950,0E-8,1.2247694346,10.4465160085
55.893436,4.706085,0.0000054177,0E-8,1.2257399142,10.6235089860
54.256264,4.246094,0.0000050332,0E-8,1.2240232472,10.3531985913
54.576820,4.117950,0.0000050661,0E-8,1.2243781885,10.4161024795
56.917213,6.807190,0.0000058395,0E-8,1.2268684539,10.8684675166
54.658051,5.480072,0.0000051596,0E-8,1.2244047395,10.3831277538
56.883900,5.459320,0.0000059375,0E-8,1.2267972090,10.8669895853
57.081905,6.370636,0.0000060414,0E-8,1.2270558535,10.9657164059
54.944214,4.552277,0.0000052554,0E-8,1.2247539899,10.4563335958
52.878052,4.944916,0.0000054123,0E-8,1.2225245482,9.0559114628
55.968033,6.112213,0.0000055613,0E-8,1.2257313508,10.6279683927
54.714481,5.133606,0.0000052312,0E-8,1.2244670207,10.4007281793
53.532524,4.841675,0.0000051651,0E-8,1.2234479709,10.1135823414
54.703564,4.993011,0.0000051773,0E-8,1.2244601248,10.4025037475
54.832203,4.531860,0.0000051907,0E-8,1.2246230445,10.4354054005
57.487846,6.740753,0.0000063551,0E-8,1.2277215445,11.1336433033
52.703892,5.530884,0.0000048445,0E-8,1.2226871289,9.1912294744
54.507561,4.278229,0.0000050983,0E-8,1.2242893902,10.3959691844
55.378536,5.171631,0.0000053763,0E-8,1.2252289927,10.5395742500
54.257999,6.039795,0.0000052521,0E-8,1.2241828041,10.2752787089
54.772305,6.313507,0.0000053486,0E-8,1.2245743825,10.3866795441
55.745274,5.671509,0.0000055307,0E-8,1.2255366420,10.5912554952
56.536163,5.988617,0.0000058100,0E-8,1.2263572917,10.7799677881
57.110413,4.799072,0.0000061526,0E-8,1.2269762040,10.8896220330
55.294792,6.736786,0.0000053200,0E-8,1.2251895457,10.4719676762
55.981964,5.912872,0.0000055683,0E-8,1.2257511716,10.6380297829
55.791977,6.784637,0.0000054370,0E-8,1.2257003727,10.5588995849
55.993622,6.940857,0.0000056072,0E-8,1.2259660746,10.5852570207
52.537704,6.654053,0.0000046578,0E-8,1.2218690765,8.4226095221
53.654549,5.697998,0.0000050334,0E-8,1.2238988740,10.0234005005
54.451550,5.667938,0.0000052778,0E-8,1.2242317185,10.3377481638
55.419067,4.288300,0.0000052132,0E-8,1.2252833893,10.5592872475
55.650486,5.887573,0.0000055114,0E-8,1.2254336735,10.5690087396
54.140411,4.510620,0.0000050272,0E-8,1.2238905977,10.3147403194
54.320251,6.545959,0.0000052840,0E-8,1.2243732337,10.2765730264
53.420662,4.171875,0.0000052556,0E-8,1.2230979968,10.1564231040
53.636730,6.213074,0.0000051161,0E-8,1.2242395675,9.9274183134
56.817562,4.923096,0.0000059356,0E-8,1.2266882673,10.8195321801
53.342239,5.578949,0.0000051389,0E-8,1.2236623850,9.6335695448
54.210239,6.143829,0.0000051662,0E-8,1.2241988600,10.2589668177
56.303692,6.632996,0.0000056102,0E-8,1.2261527217,10.6900337069
54.878593,4.424530,0.0000052647,0E-8,1.2246843825,10.4471916567
55.336967,4.987671,0.0000054342,0E-8,1.2251880439,10.5333653333
55.755779,6.645447,0.0000053674,0E-8,1.2256054319,10.5621705363
56.174686,4.091644,0.0000054525,0E-8,1.2259723988,10.6589205523
54.088696,5.604980,0.0000051655,0E-8,1.2239910485,10.2496809089
52.673325,4.808533,0.0000053661,0E-8,1.2224000898,8.6124758122
55.707634,6.752533,0.0000053403,0E-8,1.2255960721,10.5466346915
57.356579,4.786987,0.0000063684,0E-8,1.2272213623,10.9448722027
54.047672,5.426025,0.0000052671,0E-8,1.2239192099,10.2416967281
54.832901,6.396667,0.0000053074,0E-8,1.2246391819,10.3969761806
57.080093,4.402374,0.0000061500,0E-8,1.2268922305,10.8497446397
55.358624,5.273163,0.0000054391,0E-8,1.2252003398,10.5290548569
53.660534,4.718811,0.0000050752,0E-8,1.2234580748,10.1748564753
55.716316,6.458405,0.0000053843,0E-8,1.2255177693,10.5688200264
56.650364,5.264374,0.0000058297,0E-8,1.2265094986,10.7861234554
53.417084,4.451080,0.0000050732,0E-8,1.2231697351,10.1244921657
53.935680,5.403809,0.0000049638,0E-8,1.2238466429,10.2156513583
55.727596,4.698212,0.0000054366,0E-8,1.2255857206,10.5982097978
56.445118,5.859711,0.0000058274,0E-8,1.2262566902,10.7500723492
52.935986,4.977692,0.0000053008,0E-8,1.2227238308,9.2538842516
55.680843,5.539581,0.0000054828,0E-8,1.2254946655,10.5807342520
52.856892,5.726990,0.0000052487,0E-8,1.2232314290,8.7051545585
56.646210,6.413116,0.0000057321,0E-8,1.2265068357,10.8105321713
55.040344,6.210663,0.0000054571,0E-8,1.2248173056,10.4380696828
55.314922,4.363312,0.0000053193,0E-8,1.2251673582,10.5346160599
52.568550,4.877747,0.0000052969,0E-8,1.2226417991,8.5262315857
57.181549,6.652283,0.0000060743,0E-8,1.2271980252,10.9960470644
54.924881,4.316986,0.0000052291,0E-8,1.2247443047,10.4628260237
56.020779,4.230896,0.0000053810,0E-8,1.2258368217,10.6463226729
57.177792,5.743500,0.0000060536,0E-8,1.2271582233,10.9875423202
54.642769,4.244354,0.0000051691,0E-8,1.2244373420,10.4174810786
54.463482,5.096344,0.0000052570,0E-8,1.2242132208,10.3600474309
56.058926,6.240204,0.0000056700,0E-8,1.2258297727,10.6502677491
53.374409,4.275940,0.0000050128,0E-8,1.2230646397,10.1302520259
53.779907,6.696899,0.0000052046,0E-8,1.2245261486,10.0012043725
54.376228,4.358368,0.0000051545,0E-8,1.2241464300,10.3696843299
56.103783,5.689026,0.0000057153,0E-8,1.2258920292,10.6590350436
56.169754,5.081726,0.0000056031,0E-8,1.2260028361,10.6658253339
54.947994,4.263092,0.0000052299,0E-8,1.2247732315,10.4695271681
55.254524,5.731781,0.0000052953,0E-8,1.2250482008,10.4888470056
53.399975,5.612885,0.0000050848,0E-8,1.2237052904,9.6870232259
55.607910,6.480530,0.0000054034,0E-8,1.2254169535,10.5471873945
56.044052,4.520691,0.0000053993,0E-8,1.2258694276,10.6445387335
56.357304,5.780182,0.0000058428,0E-8,1.2261536025,10.7234464104
52.725033,6.983093,0.0000047406,0E-8,1.2214649809,8.4953859962
54.064709,6.032715,0.0000050822,0E-8,1.2241105466,10.2189111970
57.279793,4.146057,0.0000062244,0E-8,1.2270299497,10.8726677652
52.766949,6.383667,0.0000047905,0E-8,1.2224518075,8.4890123315
53.556328,6.646393,0.0000050138,0E-8,1.2244656543,9.6616792931
56.574757,4.983154,0.0000057508,0E-8,1.2264175126,10.7523761429
53.791962,6.880951,0.0000051303,0E-8,1.2246114322,9.9770066390
53.844234,6.031281,0.0000051088,0E-8,1.2241085624,10.1228574438
53.861305,5.513672,0.0000049521,0E-8,1.2238564814,10.1792166907
55.314678,6.201782,0.0000054109,0E-8,1.2251006671,10.4906361500
56.660503,4.311676,0.0000057273,0E-8,1.2264618769,10.7479327905
56.761883,5.287689,0.0000059362,0E-8,1.2266460012,10.8189852713
57.172398,4.529999,0.0000061743,0E-8,1.2270023972,10.8827665492
52.652969,5.950989,0.0000049330,0E-8,1.2230317969,8.4866571958
55.812695,4.382965,0.0000053162,0E-8,1.2256531966,10.6199535892
56.809002,6.829041,0.0000059168,0E-8,1.2267451149,10.8267041772
52.601303,5.279755,0.0000051474,0E-8,1.2225434872,9.0510580614
52.806683,6.558380,0.0000049483,0E-8,1.2219347253,8.5488056221
53.923809,4.562836,0.0000050868,0E-8,1.2236711318,10.2581410214
56.508244,5.198669,0.0000056926,0E-8,1.2263481354,10.7481468307
52.565208,4.196075,0.0000050136,0E-8,1.2221370731,9.8397662305
54.622879,4.010834,0.0000050133,0E-8,1.2244457854,10.4215115161
55.576645,4.881561,0.0000054684,0E-8,1.2254488266,10.5802475137
53.453651,6.758301,0.0000051894,0E-8,1.2245020400,9.1506952780
56.585640,5.130188,0.0000057801,0E-8,1.2264315876,10.7661172982
56.960724,4.282501,0.0000060005,0E-8,1.2267563758,10.8160308038
52.515850,6.341064,0.0000050154,0E-8,1.2221929775,8.3736736253
55.713634,6.848785,0.0000052950,0E-8,1.2256497364,10.5357167947
54.084126,5.182953,0.0000051024,0E-8,1.2238970380,10.2679274218
55.716602,6.896912,0.0000052697,0E-8,1.2256798673,10.5324429375
56.113441,4.354889,0.0000053446,0E-8,1.2259298150,10.6554926196
54.940105,4.169006,0.0000051852,0E-8,1.2247709907,10.4681043019
54.854538,6.726593,0.0000051714,0E-8,1.2247590742,10.3854424611
53.012878,5.969574,0.0000051620,0E-8,1.2237881856,8.6012599377
53.621265,4.914246,0.0000051779,0E-8,1.2235195234,10.1401628817
52.867455,4.489441,0.0000049616,0E-8,1.2225931410,9.8565316509
54.851089,4.095764,0.0000050254,0E-8,1.2246824542,10.4554653518
52.778053,4.738983,0.0000051986,0E-8,1.2224480014,9.1833221012
56.832344,6.323608,0.0000059471,0E-8,1.2267337198,10.8703014943
52.803574,6.513367,0.0000048577,0E-8,1.2220121898,8.5305063140
56.899025,4.198151,0.0000059565,0E-8,1.2266770838,10.7965642078
53.740719,5.026733,0.0000050145,0E-8,1.2236260818,10.1792810965
54.866306,6.485474,0.0000052985,0E-8,1.2246896747,10.4038224908
55.490334,5.194031,0.0000055062,0E-8,1.2253474434,10.5570179552
54.814209,5.731934,0.0000053060,0E-8,1.2245702601,10.4050825002
55.338638,5.374573,0.0000053969,0E-8,1.2251728400,10.5211408596
55.758778,5.863892,0.0000055670,0E-8,1.2255353294,10.5878483637
54.035149,4.912140,0.0000051820,0E-8,1.2238167792,10.2716977512
55.433819,5.934570,0.0000053387,0E-8,1.2252256661,10.5222918682
54.772251,5.168030,0.0000052135,0E-8,1.2245332122,10.4109476119
56.328156,4.993835,0.0000056637,0E-8,1.2261587508,10.6962140061
56.709637,6.549530,0.0000058195,0E-8,1.2265987158,10.8203527084
53.021431,6.884003,0.0000048302,0E-8,1.2241210083,8.4763000732
52.910580,5.349731,0.0000051439,0E-8,1.2229377718,9.2982301455
54.465084,5.854553,0.0000052565,0E-8,1.2242647178,10.3331490864
53.430557,5.652679,0.0000050886,0E-8,1.2237533254,9.6210726331
54.622337,5.011993,0.0000053289,0E-8,1.2243740697,10.3854250859
52.610043,6.504517,0.0000048197,0E-8,1.2223687537,8.4627263350
53.414234,6.580872,0.0000052198,0E-8,1.2243218319,9.0342019346
54.639793,6.387909,0.0000051921,0E-8,1.2244841676,10.3579758657
56.710526,4.599152,0.0000058902,0E-8,1.2265427756,10.7775899312
52.939651,5.022705,0.0000053030,0E-8,1.2227337564,9.2189803521
53.687828,6.156311,0.0000050669,0E-8,1.2242131767,9.9953507407
54.037567,6.038300,0.0000050599,0E-8,1.2241098118,10.2090568180
53.477810,6.707520,0.0000051945,0E-8,1.2244972143,9.3739567256
56.785995,6.033234,0.0000058873,0E-8,1.2266745033,10.8582931471
52.569157,4.240662,0.0000050337,0E-8,1.2221719690,9.8205904262
56.729271,4.844849,0.0000059133,0E-8,1.2265848634,10.7884860704
53.748608,6.237213,0.0000050686,0E-8,1.2242606969,10.0391794411
55.472500,6.944000,0.0000053093,0E-8,1.2254609219,10.4969025839
56.198402,5.865112,0.0000056307,0E-8,1.2259747022,10.6859283914
53.061012,4.489655,0.0000051606,0E-8,1.2228272203,9.9458727775
53.818367,4.962219,0.0000051572,0E-8,1.2236564925,10.2064307615
56.781750,5.182678,0.0000060742,0E-8,1.2266659064,10.8166698784
54.240623,6.184723,0.0000051222,0E-8,1.2242206797,10.2674912845
53.773785,6.604919,0.0000051604,0E-8,1.2244712878,10.0087379255
55.571373,6.342224,0.0000054228,0E-8,1.2253577706,10.5425551633
57.305897,5.612366,0.0000062209,0E-8,1.2273063739,11.0209254053
55.009701,4.680420,0.0000052133,0E-8,1.2248164806,10.4678710151
52.798767,6.058350,0.0000051445,0E-8,1.2228579542,8.5543746146
53.538254,6.788788,0.0000053841,0E-8,1.2245236396,9.5701341156
53.606335,6.172729,0.0000052336,0E-8,1.2242068668,9.8900642040
54.129013,5.408081,0.0000052371,0E-8,1.2239647242,10.2662546705
53.428921,6.393158,0.0000050975,0E-8,1.2242241578,9.2174374390
55.084835,6.057312,0.0000054316,0E-8,1.2248554079,10.4444573327
52.719105,6.893188,0.0000046871,0E-8,1.2221027474,8.4117076857
54.661896,4.144043,0.0000050875,0E-8,1.2244692286,10.4231976753
56.100101,6.034576,0.0000056799,0E-8,1.2258667691,10.6621430281
53.745815,5.445465,0.0000050571,0E-8,1.2237950503,10.1342334837
54.521702,6.269348,0.0000052701,0E-8,1.2243749377,10.3326287825
57.053165,4.409454,0.0000061499,0E-8,1.2268654495,10.8453501132
54.040619,5.333679,0.0000051994,0E-8,1.2238921250,10.2457894442
55.194973,6.467468,0.0000055392,0E-8,1.2250044227,10.4587944903
55.423088,6.179077,0.0000053732,0E-8,1.2252059154,10.5102251737
52.964188,4.328857,0.0000050740,0E-8,1.2226014544,9.9624835791
53.054569,6.969604,0.0000049017,0E-8,1.2242198881,8.5268333913
55.977707,6.257355,0.0000057021,0E-8,1.2257503960,10.6236686532
53.766052,6.093903,0.0000050181,0E-8,1.2241608235,10.0726842285
56.741661,6.193024,0.0000058670,0E-8,1.2266177802,10.8465203537
56.363380,4.041351,0.0000055223,0E-8,1.2261432208,10.6936767972
53.311604,6.692566,0.0000050114,0E-8,1.2244579349,8.7161465348
54.365181,6.395477,0.0000053511,0E-8,1.2243318412,10.2945149629
57.145466,4.537018,0.0000061544,0E-8,1.2269760317,10.8790662558
52.735760,4.566040,0.0000051984,0E-8,1.2225190406,9.6976388424
57.360855,4.480499,0.0000062399,0E-8,1.2271667635,10.9124552190
53.691788,4.431549,0.0000049047,0E-8,1.2234283043,10.2018895476
54.368698,6.866943,0.0000052246,0E-8,1.2245321865,10.2739997081
54.820072,4.055786,0.0000050029,0E-8,1.2246533610,10.4497035452
55.974907,5.423279,0.0000057129,0E-8,1.2257964628,10.6336165501
56.110081,5.391907,0.0000055912,0E-8,1.2259314826,10.6578736134
53.126705,4.612274,0.0000051203,0E-8,1.2229932256,9.9225981358
54.101154,4.048950,0.0000049301,0E-8,1.2238774217,10.3255945611
52.717655,5.710236,0.0000047555,0E-8,1.2231040989,8.7577185579
53.405411,4.314758,0.0000050874,0E-8,1.2231097323,10.1369803475
54.460686,4.052338,0.0000051169,0E-8,1.2242634684,10.3988306726
54.816055,4.008881,0.0000049831,0E-8,1.2246533765,10.4484667978
55.521896,5.624084,0.0000054075,0E-8,1.2253372191,10.5500454978
55.826149,6.044739,0.0000055377,0E-8,1.2255896802,10.6035727010
53.672218,4.202972,0.0000049118,0E-8,1.2233913986,10.2183344216
53.958511,4.648376,0.0000051855,0E-8,1.2237141047,10.2603410036
55.596230,4.096466,0.0000052832,0E-8,1.2254480876,10.5947501806
54.593418,6.112274,0.0000052730,0E-8,1.2243988874,10.3595330868
56.494892,4.305237,0.0000056926,0E-8,1.2262979953,10.7250107984
54.027561,6.696503,0.0000051768,0E-8,1.2244406427,10.1662953509
53.827194,5.427643,0.0000050783,0E-8,1.2238096317,10.1747219730
53.463959,5.367554,0.0000051074,0E-8,1.2237451754,9.7918896894
54.978085,6.941956,0.0000052363,0E-8,1.2249718279,10.4001736354
55.391033,6.524445,0.0000053429,0E-8,1.2252216829,10.5008049715
56.986691,4.981598,0.0000060982,0E-8,1.2268717129,10.8667008133
57.058018,6.426117,0.0000060605,0E-8,1.2270260938,10.9556728293
54.533764,4.937561,0.0000051981,0E-8,1.2242863251,10.3745549183
55.277840,6.064667,0.0000053465,0E-8,1.2250592550,10.4871107235
54.602535,5.111786,0.0000052589,0E-8,1.2243494026,10.3783757008
56.088703,5.101196,0.0000055842,0E-8,1.2259222518,10.6539960703
56.650860,6.063019,0.0000059105,0E-8,1.2265010777,10.8144950731
55.913891,6.123810,0.0000056219,0E-8,1.2256744790,10.6159769329
52.999081,4.412384,0.0000051510,0E-8,1.2226917987,9.9477631330
53.231281,4.541565,0.0000050085,0E-8,1.2230406782,10.0222473262
53.317650,5.260864,0.0000050170,0E-8,1.2234082355,9.7730967353
55.969475,6.553375,0.0000055075,0E-8,1.2257968383,10.6092022179
56.275284,4.312897,0.0000055665,0E-8,1.2260835667,10.6763243402
53.046291,5.320282,0.0000050495,0E-8,1.2231092998,9.5580685255
53.689102,6.992920,0.0000050772,0E-8,1.2247013860,9.8047574734
54.959698,4.404327,0.0000052583,0E-8,1.2247773183,10.4635677275
55.963070,4.541199,0.0000054083,0E-8,1.2257995356,10.6333826413
55.523796,6.885681,0.0000052434,0E-8,1.2254804023,10.5092052637
56.829685,4.719208,0.0000058957,0E-8,1.2266818038,10.8102603798
56.384338,5.774078,0.0000058407,0E-8,1.2261863149,10.7294435943
53.481403,5.595520,0.0000050845,0E-8,1.2238312985,9.7335469193
54.142315,6.768494,0.0000051995,0E-8,1.2244585238,10.2147292702
56.768284,4.283234,0.0000058756,0E-8,1.2265641362,10.7693607186
57.310829,4.544525,0.0000062597,0E-8,1.2271314055,10.9072049165
53.316311,4.243774,0.0000048459,0E-8,1.2229880949,10.1136890714
54.519588,6.648926,0.0000051138,0E-8,1.2244949795,10.3227237395
56.853416,5.416321,0.0000059648,0E-8,1.2267586482,10.8544877189
53.753662,4.510040,0.0000048251,0E-8,1.2234965668,10.2115227663
54.892097,5.667114,0.0000053113,0E-8,1.2246563459,10.4218958910
57.494949,4.087250,0.0000062511,0E-8,1.2271950784,10.8959364218
54.140156,4.180603,0.0000048905,0E-8,1.2239046999,10.3291575685
57.218056,4.061279,0.0000062220,0E-8,1.2269572550,10.8520990670
55.097794,6.246796,0.0000054145,0E-8,1.2248780520,10.4522668161
54.843082,4.001892,0.0000049924,0E-8,1.2246835091,10.4530427630
57.011822,5.328247,0.0000060314,0E-8,1.2269385579,10.9024102399
52.880642,5.676331,0.0000052028,0E-8,1.2231954858,8.7685736963
55.308208,6.106537,0.0000054252,0E-8,1.2250906480,10.4899975745
56.490097,6.992004,0.0000056675,0E-8,1.2264523994,10.7091715130
52.882393,6.863617,0.0000047389,0E-8,1.2218620719,8.5650190834
56.856216,4.008331,0.0000059031,0E-8,1.2266058063,10.7745526105
55.395782,4.682587,0.0000054666,0E-8,1.2252538457,10.5467695042
55.264271,4.085602,0.0000052671,0E-8,1.2251151393,10.5339153683
53.574417,6.921112,0.0000051946,0E-8,1.2246423571,9.5981844087
55.412312,6.858795,0.0000055320,0E-8,1.2253609502,10.4906891583
56.932762,4.994995,0.0000060962,0E-8,1.2268124691,10.8539344368
54.311695,5.272980,0.0000050732,0E-8,1.2240786129,10.3240688388
56.427086,6.855652,0.0000057063,0E-8,1.2263421021,10.7033856212
56.209805,4.527924,0.0000055689,0E-8,1.2260278341,10.6633811048
53.884796,4.759583,0.0000050835,0E-8,1.2236586488,10.2355028311
53.480846,6.753235,0.0000052378,0E-8,1.2245475584,9.3633753518
52.615417,4.138397,0.0000049269,0E-8,1.2221443711,9.8834760438
54.541794,4.031616,0.0000051126,0E-8,1.2243558426,10.4128173696
52.724449,5.799927,0.0000049093,0E-8,1.2232031982,8.6326678049
55.905251,4.506653,0.0000053464,0E-8,1.2257438260,10.6269066193
53.977825,4.221039,0.0000049845,0E-8,1.2237314973,10.2871201035
54.059196,4.530273,0.0000050197,0E-8,1.2238105788,10.2894742919
54.305336,6.737457,0.0000051924,0E-8,1.2244592539,10.2644883479
54.643330,6.862366,0.0000052935,0E-8,1.2246652644,10.3401105258
55.125801,5.856201,0.0000054059,0E-8,1.2249003849,10.4623458576
52.967854,4.695251,0.0000051878,0E-8,1.2228362576,9.6559116949
56.281414,5.104279,0.0000056411,0E-8,1.2261145421,10.6885469143
53.900330,6.440430,0.0000050475,0E-8,1.2243320159,10.1177202412
54.481407,5.329468,0.0000051867,0E-8,1.2242274370,10.3554517094
55.066410,5.051636,0.0000054423,0E-8,1.2248742427,10.4746807929
55.493912,5.241760,0.0000055225,0E-8,1.2253479404,10.5565252081
56.799778,5.829865,0.0000057892,0E-8,1.2266924689,10.8550204609
54.342358,5.313354,0.0000050549,0E-8,1.2241086904,10.3291924122
56.481236,5.205170,0.0000057241,0E-8,1.2263186745,10.7410487119
55.720009,4.259827,0.0000054561,0E-8,1.2255705365,10.6062467254
57.116177,5.252594,0.0000062171,0E-8,1.2270494877,10.9223479874
55.137993,6.863495,0.0000054361,0E-8,1.2250875118,10.4364884730
57.072796,5.414520,0.0000061416,0E-8,1.2270136177,10.9273084225
57.009987,4.925385,0.0000060934,0E-8,1.2268901431,10.8694006128
55.851784,6.430573,0.0000055581,0E-8,1.2256505932,10.5919164198
52.607418,4.049194,0.0000048897,0E-8,1.2220855291,9.9082886934
52.564823,4.833130,0.0000053269,0E-8,1.2225598122,8.5346857191
55.311573,5.380768,0.0000053642,0E-8,1.2251413796,10.5147219281
53.289864,6.374115,0.0000051282,0E-8,1.2241838386,8.7801766704
55.936180,6.462158,0.0000056496,0E-8,1.2257426070,10.6026288672
57.018478,4.317596,0.0000061027,0E-8,1.2268184661,10.8310213579
57.480618,6.182434,0.0000063593,0E-8,1.2276564591,11.1301258921
55.027584,5.637329,0.0000052528,0E-8,1.2248065157,10.4525446691
57.194954,4.828217,0.0000061192,0E-8,1.2270700249,10.9109010157
52.751614,5.794342,0.0000049344,0E-8,1.2232579403,8.6696632866
55.785385,4.732849,0.0000054694,0E-8,1.2256392343,10.6057051465
56.159573,4.244049,0.0000054731,0E-8,1.2259698037,10.6625097467
52.888332,6.953796,0.0000046525,0E-8,1.2233286615,8.5320245284
55.143940,4.985199,0.0000055256,0E-8,1.2249653447,10.4866943877
54.657970,4.765289,0.0000051841,0E-8,1.2244231295,10.4039242164
52.987358,4.277374,0.0000049607,0E-8,1.2226030889,9.9839776560
