time,wsp_150.0,power,price,Income
2018-11-10T23:00:00.000,14.84591,14.71600903967945,39.58,582.4596377905126
2018-11-11T00:00:00.000,13.952581,14.71600903967945,34.58,508.8795925921154
2018-11-11T01:00:00.000,13.488705,14.71600903967945,30.67,451.3399972469688
2018-11-11T02:00:00.000,13.121121,14.71600903967945,37.93,558.1782228750416
2018-11-11T03:00:00.000,12.913659,14.424737928284499,35.84,516.9826073497164
2018-11-11T04:00:00.000,13.169942,14.71600903967945,34.05,501.08010780108526
2018-11-11T05:00:00.000,13.149266,14.71600903967945,34.15,502.5517087050532
2018-11-11T06:00:00.000,12.909495,14.41078868825296,33.96,489.39038385307055
2018-11-11T07:00:00.000,13.84247,14.71600903967945,37.98,558.9140233270255
2018-11-11T08:00:00.000,13.166067,14.71600903967945,40.05,589.376162039162
2018-11-11T09:00:00.000,16.448986,14.71600903967945,41.26,607.1825329771741
2018-11-11T10:00:00.000,16.227749,14.71600903967945,42.08,619.2496603897113
2018-11-11T11:00:00.000,14.456744,14.71600903967945,42.25,621.7513819264568
2018-11-11T12:00:00.000,13.052685,14.71600903967945,41.14,605.4166118924126
2018-11-11T13:00:00.000,11.790419,10.978618809262125,40.36,443.09705514181934
2018-11-11T14:00:00.000,11.612161,10.488155913381222,40.59,425.71424852414384
2018-11-11T15:00:00.000,11.017569,8.958129289800771,42.38,379.64551930175674
2018-11-11T16:00:00.000,9.171104,5.166837989431581,44.75,231.21600002706327
2018-11-11T17:00:00.000,10.715624,8.241616230582535,46.08,379.7736759052432
2018-11-11T18:00:00.000,9.911363,6.521689768499007,45.12,294.2586423546752
2018-11-11T19:00:00.000,11.798432,11.00101787921974,43.85,482.3946340037856
2018-11-11T20:00:00.000,11.659881,10.617990763266912,43.04,456.9983224510079
2018-11-11T21:00:00.000,8.309851,3.843613403496175,41.64,160.04806212158073
2018-11-11T22:00:00.000,10.482818,7.7160338866013145,41.68,321.6042923935428
2018-11-11T23:00:00.000,11.447091,10.047208039462902,38.58,387.6212861624787
2018-11-12T00:00:00.000,11.622959,10.517441534968334,36.1,379.6796394123569
2018-11-12T01:00:00.000,10.686819,8.175331103634118,37.8,309.0275157173696
2018-11-12T02:00:00.000,10.334535,7.393206050909256,38.26,282.8640635077881
